entry_id,country,source_title,excerpt,geo_location,water_source,sanitation_type,sector,gender,age_group,income_level,infrastructure_type,population_density,climate_zone,year,organization,source_type,special_needs_group,severity,water_color,water_clarity,water_odor,recent_rain,nearby_activities,nearby_infrastructure,vegetation_near_source,waste_disposal_nearby,animal_access,water_flow_rate
130a0768-3553-4d58-8a4f-f10b16e55f84,Ethiopia,Close board sport control newspaper out standard over.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Local authorities are urged to scale up hygiene education campaigns.",-62.1149205,Well,Open Defecation,Health,Male,Youth,High,Refugee Camp,Medium,Tropical,2020,Water.org,NGO Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
ca73c34c-7efa-4865-a0e8-4fd2b08129f3,DR Congo,Sometimes security walk Mrs police.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-27.2690405,Well,Pit Latrine,Education,Male,Adult,Low,Refugee Camp,Dense,Temperate,2024,Red Cross,Gov Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
5cd3b8da-e33d-4f6b-b9c9-ba1aec772ece,Kenya,Good church right picture.,"In the most affected zones, groundwater levels have dropped significantly due to prolonged drought conditions. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-11.409872,Borehole,Flush Toilet,Agriculture,Female,Adult,High,Refugee Camp,Sparse,Tropical,2019,Water.org,NGO Report,None,Unsafe,brown,cloudy,chemical,no,sewage treatment,sewage lines,sparse,open dumping,yes,stagnant
53ff88e8-66cd-417c-9be8-ce9719e8db18,Ethiopia,Though fire news hold.,"In the most affected zones, groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-86.721917,Truck Delivery,Open Defecation,Agriculture,Male,Adult,Low,Refugee Camp,Sparse,Semi-Arid,2025,Water.org,Gov Report,None,Unsafe,murky,turbid,none,yes,farming,waste facilities,sparse,open dumping,yes,flowing
5caa7afc-da47-40c2-a32c-fb651309744b,India,Number tell president else performance energy.,"A comprehensive report issued by the agency noted that waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",67.8572865,Piped Water,Flush Toilet,Education,Female,Elderly,Middle,Rural Village,Sparse,Semi-Arid,2021,WHO,Gov Report,Children Under 5,Unsafe,green,clear,sewage,yes,farming,none,sparse,none,yes,stagnant
7e24ec02-a181-437a-a0f1-fe40d81d3617,Ethiopia,Indicate lead assume bit detail.,"In the most affected zones, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",-26.9886985,River,Composting Toilet,Agriculture,Female,Adult,Low,Rural Village,Medium,Arid,2020,Save the Children,NGO Report,None,Unsafe,clear,turbid,sewage,yes,sewage treatment,waste facilities,lush,open dumping,no,slow
219a3579-814d-4249-b85e-4c267d929868,Kenya,Every capital year face scientist doctor.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,87.5006875,Truck Delivery,Open Defecation,Education,Male,Adult,Low,Rural Village,Sparse,Semi-Arid,2019,Water.org,Field Survey,None,Unsafe,clear,clear,sewage,yes,farming,sewage lines,dead,none,yes,flowing
0c9696cf-1fa3-4379-aeed-46c9ab1201ed,Haiti,General dinner increase once.,The latest sanitation review indicated that improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-83.861566,Protected Spring,Flush Toilet,Agriculture,Female,Elderly,Middle,Rural Village,Sparse,Semi-Arid,2025,Save the Children,Gov Report,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
226e1ce1-25b4-4450-a02a-eb2f72d8d924,DR Congo,Spring daughter Mrs dream themselves speech bed especially.,"Field workers have documented that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-8.2087735,Borehole,Composting Toilet,Education,Male,Child,Low,Refugee Camp,Dense,Temperate,2019,Save the Children,Field Survey,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
d85ccfe4-57bc-4944-ab5f-65a359e45527,Haiti,Large onto vote.,"In the most affected zones, chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.",69.051109,River,Open Defecation,Health,Female,Child,High,Rural Village,Sparse,Arid,2024,Water.org,Field Survey,Disabled,Unsafe,brown,clear,sewage,yes,mining,waste facilities,dead,managed sites,no,slow
2fc6517f-0fc0-4a61-8078-d5d6eb506682,Nigeria,Nothing against voice speech stop fact.,The latest sanitation review indicated that groundwater levels have dropped significantly due to prolonged drought conditions. Local authorities are urged to scale up hygiene education campaigns.,-71.9863395,Rainwater,Open Defecation,Education,Female,Adult,Middle,Peri-Urban,Medium,Temperate,2016,Save the Children,Field Survey,Elderly,Moderate,clear,clear,none,no,sewage treatment,none,lush,none,no,slow
ddb587d5-03ff-49ba-b319-6ae1c70749b6,Nigeria,Then whole offer he east pretty.,"The latest sanitation review indicated that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-49.1659195,Well,Composting Toilet,Public Infrastructure,Male,Youth,Middle,Peri-Urban,Dense,Tropical,2019,UNICEF,Academic Paper,Elderly,Unsafe,murky,turbid,chemical,no,sewage treatment,sewage lines,lush,open dumping,yes,stagnant
28b13961-12d1-4be3-9665-48d7ddbc3aee,Bangladesh,Wait anything collection daughter.,"Health inspectors on site found that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",56.1834765,Piped Water,Composting Toilet,Education,Female,Youth,Low,Peri-Urban,Sparse,Temperate,2022,Save the Children,NGO Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
c5ed9399-5c40-4659-a3da-e75bf282414c,Nigeria,Mission kitchen forget relate total each.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-82.7430585,Borehole,Pit Latrine,Health,Female,Elderly,Low,Refugee Camp,Sparse,Arid,2025,UNICEF,Field Survey,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
f3aa23cb-e0ed-4e5a-b3d9-36f9e151e672,Bangladesh,Why wear writer heart music wait apply.,Health inspectors on site found that chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-20.9430105,Truck Delivery,Pit Latrine,Agriculture,Male,Child,High,Urban Slum,Medium,Temperate,2019,Water.org,Gov Report,Elderly,Unsafe,clear,clear,chemical,yes,sewage treatment,sewage lines,lush,managed sites,no,stagnant
03d80f3b-492e-4872-98e2-4e0a611c7be8,Haiti,Voice choice certain seem yes capital actually.,"A comprehensive report issued by the agency noted that untreated sewage has leaked into open water channels, raising contamination risks. Without immediate action, the risk to vulnerable groups remains elevated.",65.099945,Rainwater,Open Defecation,Health,Male,Elderly,High,Peri-Urban,Medium,Semi-Arid,2024,Save the Children,NGO Report,Children Under 5,Unsafe,murky,clear,chemical,no,farming,sewage lines,lush,open dumping,no,flowing
6133e834-8af3-4bc6-af26-72c3e3764d3a,DR Congo,Agent modern may today short least per.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,59.8510095,Truck Delivery,Composting Toilet,Health,Male,Elderly,High,Refugee Camp,Sparse,Temperate,2024,Save the Children,Gov Report,Children Under 5,Unsafe,clear,clear,sewage,yes,sewage treatment,waste facilities,dead,managed sites,yes,flowing
26c4b3ee-31e2-4edf-8c3a-a20e9ed85b5d,Kenya,Might significant behavior still deep example role.,Water availability remains a key concern where groundwater levels have dropped significantly due to prolonged drought conditions. Local authorities are urged to scale up hygiene education campaigns.,-21.3685145,Piped Water,Flush Toilet,Education,Male,Adult,Low,Urban Slum,Dense,Arid,2021,Save the Children,Field Survey,Children Under 5,Unsafe,clear,clear,none,yes,none,sewage lines,sparse,open dumping,no,stagnant
37ad501c-3dff-4a21-8262-9c3c81bfcf1e,Haiti,Former again her board.,"A comprehensive report issued by the agency noted that access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",3.3125915,Piped Water,Flush Toilet,Public Infrastructure,Male,Adult,High,Refugee Camp,Dense,Semi-Arid,2015,WHO,Field Survey,Pregnant Women,Unsafe,green,clear,chemical,yes,mining,none,lush,open dumping,yes,slow
563b92a3-d1e4-4ed3-850d-a6307e0ecde9,India,Behind production while thousand education.,"The latest sanitation review indicated that chlorination units have not been functional for the past three months. Without immediate action, the risk to vulnerable groups remains elevated.",-76.845782,River,Open Defecation,Agriculture,Male,Elderly,High,Urban Slum,Dense,Tropical,2024,Save the Children,Field Survey,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
ffcfd219-10a1-4953-bdad-434f64d66d91,Haiti,Red record impact money.,"The latest sanitation review indicated that access to potable water is limited to a few hours each day, with unreliable quality. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-88.279043,Well,Flush Toilet,Agriculture,Female,Elderly,Low,Refugee Camp,Medium,Temperate,2016,Red Cross,Academic Paper,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
ba98b3ef-d8e7-44d1-b746-5c4cb0ab6a5f,Kenya,Message require budget dinner may sea Congress most.,The latest sanitation review indicated that chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.,-47.0521145,Borehole,Flush Toilet,Public Infrastructure,Male,Child,Low,Refugee Camp,Sparse,Semi-Arid,2017,Save the Children,Gov Report,Pregnant Women,Unsafe,brown,turbid,none,no,sewage treatment,sewage lines,lush,none,no,flowing
c70a2a1b-2aae-4b85-b053-9ccbe5d91d6d,Nepal,Point and exist include key.,"In the most affected zones, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-75.26757,Protected Spring,Open Defecation,Public Infrastructure,Female,Child,Middle,Peri-Urban,Medium,Tropical,2023,Water.org,Academic Paper,Disabled,Unsafe,murky,turbid,none,no,none,sewage lines,lush,none,no,stagnant
38728bac-a6ff-4e7d-81f7-37c5f396fca3,Kenya,Why personal letter call sister ten.,A comprehensive report issued by the agency noted that waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-24.9641035,Rainwater,Composting Toilet,Health,Female,Adult,Low,Refugee Camp,Sparse,Arid,2015,Save the Children,Academic Paper,Disabled,Unsafe,brown,clear,sewage,yes,none,sewage lines,lush,managed sites,no,slow
f0853940-8c1d-433c-bd66-57bee7b70810,Nepal,Answer government figure conference.,The latest sanitation review indicated that groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-14.8935295,Rainwater,Pit Latrine,Agriculture,Male,Child,Low,Urban Slum,Sparse,Arid,2021,Water.org,NGO Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
452728d6-6547-485b-bf95-b5d61c6eff5b,Nigeria,Ground just letter every.,"A comprehensive report issued by the agency noted that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",10.9390945,Rainwater,Flush Toilet,Health,Female,Adult,Low,Rural Village,Medium,Temperate,2021,Save the Children,Academic Paper,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
3f6d4735-89a9-4d14-817e-4aca2ebd7711,Haiti,Network reach black woman trade husband.,"Field workers have documented that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-43.527983,Truck Delivery,Composting Toilet,Education,Female,Youth,High,Urban Slum,Dense,Arid,2019,Water.org,Field Survey,Pregnant Women,Unsafe,clear,clear,sewage,yes,mining,none,dead,open dumping,no,stagnant
f9b4c0b6-e715-4e5c-a068-f34112394da3,India,Administration gun consider on after never however.,"According to recent field observations, access to potable water is limited to a few hours each day, with unreliable quality. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-83.929084,River,Open Defecation,Public Infrastructure,Male,Adult,High,Refugee Camp,Medium,Semi-Arid,2017,WHO,Gov Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
e2d213fa-c239-43fa-b247-157dd4bc7bc5,Nigeria,Newspaper surface hour occur free fine.,"According to joint analysis from stakeholders, chlorination units have not been functional for the past three months. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-20.8829605,Truck Delivery,Composting Toilet,Education,Female,Elderly,Middle,Urban Slum,Medium,Semi-Arid,2019,Water.org,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
88e2f843-c377-431e-a6cd-01c72f92f596,DR Congo,Region guy north require concern animal visit.,"The latest sanitation review indicated that access to potable water is limited to a few hours each day, with unreliable quality. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",2.340051,River,Pit Latrine,Public Infrastructure,Male,Youth,Middle,Urban Slum,Medium,Arid,2019,UNICEF,Academic Paper,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
33181cd9-ffa3-4a96-9d9a-4c3d49b7c41e,Nepal,Girl experience bill including get bag.,"The latest sanitation review indicated that untreated sewage has leaked into open water channels, raising contamination risks. Local authorities are urged to scale up hygiene education campaigns.",-84.8881525,Rainwater,Composting Toilet,Public Infrastructure,Female,Elderly,Middle,Urban Slum,Medium,Semi-Arid,2015,Water.org,Academic Paper,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
c308cd32-55e6-4cb8-a03a-2ae0f5a75656,Kenya,Ever try firm those final.,"Field workers have documented that chlorination units have not been functional for the past three months. Without immediate action, the risk to vulnerable groups remains elevated.",-7.245674,Protected Spring,Pit Latrine,Education,Female,Youth,Middle,Refugee Camp,Dense,Tropical,2020,Water.org,Field Survey,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0b65878f-1a1a-4921-82fa-b1c3a770f719,Kenya,Mouth song skin young road the himself.,A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-0.1902115,Borehole,Composting Toilet,Health,Male,Youth,Middle,Rural Village,Medium,Arid,2023,Water.org,Academic Paper,Children Under 5,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
60a246cf-6551-4653-9093-d7fb4b71ec66,Somalia,Strategy policy federal our city situation will.,"Field workers have documented that access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",34.3794505,River,Flush Toilet,Public Infrastructure,Female,Child,Low,Refugee Camp,Medium,Tropical,2020,WHO,Gov Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
670839f4-8af6-479f-b66e-913fa5805dc5,Kenya,Piece customer weight.,"Water availability remains a key concern where untreated sewage has leaked into open water channels, raising contamination risks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",-37.375922,Rainwater,Pit Latrine,Health,Female,Child,High,Peri-Urban,Dense,Tropical,2015,Save the Children,Academic Paper,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
622292ab-8663-46e0-b10f-f1234e75d530,Ethiopia,Fact audience product small federal according alone.,Field workers have documented that waste management systems are severely underdeveloped in these settlements. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-0.1466405,Protected Spring,Flush Toilet,Education,Female,Youth,High,Refugee Camp,Sparse,Tropical,2016,Red Cross,Gov Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
5da86819-e951-4db1-9e67-1e435b7a984b,Haiti,Thing increase data trouble change.,"The latest sanitation review indicated that latrines are shared by over 50 individuals, creating sanitation bottlenecks. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",60.3351815,Rainwater,Open Defecation,Agriculture,Male,Youth,Middle,Urban Slum,Medium,Tropical,2025,Water.org,NGO Report,None,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
0e45cf7b-7180-460e-a38f-478132f3392b,Kenya,Certain already its television.,A comprehensive report issued by the agency noted that groundwater levels have dropped significantly due to prolonged drought conditions. Local authorities are urged to scale up hygiene education campaigns.,65.443651,Borehole,Open Defecation,Health,Female,Child,Middle,Peri-Urban,Sparse,Arid,2021,Save the Children,Gov Report,Disabled,Unsafe,green,cloudy,none,no,farming,waste facilities,dead,managed sites,no,stagnant
1d2f9955-d887-4e08-9a25-176025405e9a,DR Congo,Fact that billion second.,The latest sanitation review indicated that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,33.5349765,Borehole,Open Defecation,Public Infrastructure,Male,Elderly,High,Peri-Urban,Sparse,Temperate,2022,Water.org,Gov Report,Elderly,Unsafe,green,cloudy,chemical,no,mining,sewage lines,lush,none,no,slow
95f8ba48-f581-4da0-a04e-f22f62ebcfe2,Haiti,Show agree name knowledge.,"A comprehensive report issued by the agency noted that waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",88.0005375,River,Flush Toilet,Health,Female,Elderly,Low,Urban Slum,Dense,Arid,2021,Save the Children,NGO Report,None,Unsafe,green,turbid,chemical,yes,sewage treatment,waste facilities,dead,managed sites,no,stagnant
d421ce1c-3100-4482-aae5-09a6150a3b95,Haiti,Ball according country deal move learn card service.,The latest sanitation review indicated that waste management systems are severely underdeveloped in these settlements. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-9.3068375,River,Flush Toilet,Public Infrastructure,Male,Elderly,Middle,Peri-Urban,Sparse,Temperate,2015,UNICEF,Academic Paper,Children Under 5,Unsafe,murky,cloudy,none,no,sewage treatment,none,sparse,none,no,flowing
46b3b794-3666-4bc0-b6d1-107e171be692,Nepal,Test professional may member majority very office.,"According to recent field observations, waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",4.616898,Borehole,Composting Toilet,Health,Female,Elderly,Low,Peri-Urban,Medium,Arid,2016,Save the Children,NGO Report,Elderly,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
edcb880c-df51-4ef1-b524-cc91c1650dbe,Nigeria,Loss sort my listen role carry property.,"Field workers have documented that untreated sewage has leaked into open water channels, raising contamination risks. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-57.6311295,Well,Composting Toilet,Education,Male,Elderly,Middle,Refugee Camp,Dense,Semi-Arid,2025,UNICEF,Field Survey,Elderly,Unsafe,clear,turbid,none,no,sewage treatment,waste facilities,sparse,open dumping,yes,slow
d96ccf1a-05ee-4ddd-af01-f19aa322cf51,Ethiopia,Prove improve writer they consider find.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,41.6049315,River,Flush Toilet,Education,Male,Child,Low,Refugee Camp,Medium,Arid,2015,Save the Children,NGO Report,Disabled,Unsafe,brown,clear,sewage,yes,mining,sewage lines,lush,none,no,flowing
2e7c5409-9dc6-4471-b47b-1c12295373fd,Somalia,Peace head ago raise involve alone.,The latest sanitation review indicated that improper disposal of greywater has compounded the risk of disease outbreaks. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-58.9547925,Piped Water,Open Defecation,Agriculture,Female,Child,Middle,Rural Village,Medium,Temperate,2017,Save the Children,NGO Report,Children Under 5,Unsafe,brown,cloudy,chemical,no,sewage treatment,sewage lines,dead,open dumping,yes,slow
ba7e0925-07af-4617-8c73-c06cdac2cae2,Nepal,Laugh choice other nation ask thus.,"Water availability remains a key concern where access to potable water is limited to a few hours each day, with unreliable quality. Local authorities are urged to scale up hygiene education campaigns.",-26.218168,Well,Flush Toilet,Public Infrastructure,Male,Elderly,Middle,Rural Village,Sparse,Tropical,2017,UNICEF,Gov Report,Disabled,Unsafe,green,turbid,none,yes,none,waste facilities,sparse,open dumping,yes,slow
adcd2429-05f4-4847-962d-5a3bcd3fea7e,DR Congo,Industry sense only chair our rather have local.,"According to joint analysis from stakeholders, improper disposal of greywater has compounded the risk of disease outbreaks. Without immediate action, the risk to vulnerable groups remains elevated.",44.072008,River,Flush Toilet,Health,Male,Elderly,Low,Refugee Camp,Dense,Tropical,2020,Red Cross,NGO Report,Pregnant Women,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
3e3d0ca7-ba5a-4e4b-9768-a39bd381c09c,Kenya,Dream behind seat degree dream follow whether end.,The latest sanitation review indicated that waste management systems are severely underdeveloped in these settlements. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-32.6674875,Protected Spring,Pit Latrine,Health,Female,Elderly,Low,Rural Village,Sparse,Tropical,2021,Red Cross,Gov Report,Pregnant Women,Unsafe,green,cloudy,sewage,no,farming,none,sparse,managed sites,no,slow
62140132-e89a-40ed-9d39-cb83a9b37cfa,Nepal,Walk animal score within able.,"According to joint analysis from stakeholders, groundwater levels have dropped significantly due to prolonged drought conditions. Infrastructure upgrades are necessary to ensure consistent clean water delivery.",66.695936,Well,Composting Toilet,Public Infrastructure,Female,Youth,Low,Urban Slum,Dense,Temperate,2016,Save the Children,Academic Paper,Elderly,Unsafe,green,turbid,chemical,yes,mining,none,lush,open dumping,yes,slow
5ea22c41-0997-4a14-86d8-ddeeee9f56d9,DR Congo,Every north off after pay themselves than play.,Field workers have documented that efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Resource allocation should prioritize rehabilitation of water systems and proper drainage.,-31.2699665,River,Composting Toilet,Education,Male,Adult,Low,Refugee Camp,Sparse,Temperate,2018,UNICEF,Academic Paper,None,Unsafe,murky,clear,none,no,sewage treatment,waste facilities,dead,managed sites,no,slow
ce5056c6-a45a-4c3b-845a-dfff6044eeb0,DR Congo,Authority black walk poor wide they happy.,"According to recent field observations, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-12.8018175,Truck Delivery,Pit Latrine,Agriculture,Female,Elderly,Middle,Refugee Camp,Dense,Tropical,2021,UNICEF,Gov Report,Children Under 5,Unsafe,clear,turbid,chemical,no,none,waste facilities,lush,none,yes,slow
38dd5622-3851-4051-9387-f2e8b6991485,India,Here name pass lead receive evidence conference three.,"In the most affected zones, latrines are shared by over 50 individuals, creating sanitation bottlenecks. Local authorities are urged to scale up hygiene education campaigns.",61.174441,River,Composting Toilet,Education,Male,Youth,High,Urban Slum,Medium,Tropical,2025,Red Cross,NGO Report,Disabled,Safe,clear,clear,none,no,none,none,lush,none,no,flowing
1d82a08a-2f7c-45d2-9af7-40e286bc7432,Bangladesh,Situation discussion religious occur prepare air house.,Water availability remains a key concern where chlorination units have not been functional for the past three months. Local authorities are urged to scale up hygiene education campaigns.,75.854464,Rainwater,Flush Toilet,Public Infrastructure,Male,Elderly,High,Peri-Urban,Dense,Semi-Arid,2020,Red Cross,NGO Report,Elderly,Unsafe,green,turbid,chemical,no,sewage treatment,none,dead,none,yes,flowing
656638b9-6c6e-41ff-a94a-89358b7cb8a0,Haiti,These light per between agree real join.,"In the most affected zones, improper disposal of greywater has compounded the risk of disease outbreaks. Local authorities are urged to scale up hygiene education campaigns.",-37.0431305,Rainwater,Flush Toilet,Education,Male,Elderly,High,Rural Village,Dense,Arid,2024,UNICEF,Academic Paper,Pregnant Women,Unsafe,green,cloudy,none,yes,mining,waste facilities,lush,open dumping,no,flowing
8869f848-52ad-4eff-987b-9b3090ecebf7,DR Congo,Involve they industry campaign father.,"A comprehensive report issued by the agency noted that improper disposal of greywater has compounded the risk of disease outbreaks. Without immediate action, the risk to vulnerable groups remains elevated.",-0.64486,Piped Water,Composting Toilet,Public Infrastructure,Female,Youth,High,Peri-Urban,Medium,Semi-Arid,2016,WHO,Academic Paper,Pregnant Women,Unsafe,murky,clear,chemical,no,none,waste facilities,lush,managed sites,no,stagnant
dcec50bf-1c2b-42a6-a0a5-8ae328014284,Uganda,Choose leg election threat.,"According to joint analysis from stakeholders, chlorination units have not been functional for the past three months. Resource allocation should prioritize rehabilitation of water systems and proper drainage.",-89.27887,River,Flush Toilet,Education,Male,Youth,Low,Peri-Urban,Dense,Tropical,2018,Save the Children,NGO Report,Elderly,Unsafe,murky,cloudy,none,yes,mining,waste facilities,lush,open dumping,yes,flowing
cc16dbc9-162c-4c5e-a9d5-637990396db0,Bangladesh,Admit trial watch why success little.,Health inspectors on site found that chlorination units have not been functional for the past three months. Infrastructure upgrades are necessary to ensure consistent clean water delivery.,-52.867426,Truck Delivery,Pit Latrine,Health,Male,Child,High,Urban Slum,Dense,Tropical,2025,Red Cross,Gov Report,Elderly,Unsafe,brown,clear,sewage,yes,sewage treatment,sewage lines,lush,none,no,flowing
ed9347c3-7a37-4ae6-a94f-7b093bdce7a8,Haiti,Low way anything film color marriage agree.,"In the most affected zones, efforts to distribute water purification tablets have been inconsistent and poorly coordinated. Local authorities are urged to scale up hygiene education campaigns.",-5.871196,Piped Water,Open Defecation,Education,Female,Child,Low,Peri-Urban,Sparse,Tropical,2015,Save the Children,Academic Paper,Children Under 5,Unsafe,murky,clear,none,no,none,waste facilities,dead,none,yes,stagnant
f57d1d2d-e173-47ff-aede-cb747a130af7,Ethiopia,Discussion wife view guy something mind.,"Field workers have documented that access to potable water is limited to a few hours each day, with unreliable quality. Without immediate action, the risk to vulnerable groups remains elevated.",14.7428445,River,Open Defecation,Health,Male,Child,High,Urban Slum,Dense,Tropical,2015,UNICEF,Field Survey,Disabled,Unsafe,brown,cloudy,chemical,yes,farming,waste facilities,lush,managed sites,yes,slow
1a30fa74-f7e6-4250-b65d-d4d0e48e4784,Bangladesh,Clearly scientist several student.,"In the most affected zones, untreated sewage has leaked into open water channels, raising contamination risks. Local authorities are urged to scale up hygiene education campaigns.",86.0492315,River,Composting Toilet,Education,Female,Elderly,Middle,Rural Village,Dense,Semi-Arid,2019,Water.org,Gov Report,Elderly,Unsafe,murky,clear,chemical,no,farming,none,lush,none,no,slow
7ced5e51-fb25-4111-a196-fb7b2695b908,DR Congo,Fund air energy.,"According to recent field observations, waste management systems are severely underdeveloped in these settlements. Local authorities are urged to scale up hygiene education campaigns.",-66.4223715,Truck Delivery,Flush Toilet,Agriculture,Female,Elderly,High,Peri-Urban,Medium,Temperate,2022,Save the Children,Gov Report,None,Unsafe,brown,turbid,sewage,no,farming,none,lush,open dumping,yes,slow
6f812343-4e3f-4160-be11-67299f635c19,Nepal,Positive road power hour goal whether.,"According to joint analysis from stakeholders, access to potable water is limited to a few hours each day, with unreliable quality. Urgent interventions are recommended to mitigate the spread of waterborne diseases.",-16.116037,Protected Spring,Open Defecation,Education,Female,Youth,Low,Urban Slum,Medium,Semi-Arid,2015,UNICEF,Gov Report,Children Under 5,Unsafe,green,cloudy,sewage,yes,farming,waste facilities,sparse,open dumping,yes,stagnant
a591bb6d-9a55-4783-b7e8-91aecec7b09e,Kenya,Personal open cold season protect along present painting.,Field workers have documented that groundwater levels have dropped significantly due to prolonged drought conditions. Urgent interventions are recommended to mitigate the spread of waterborne diseases.,-25.90875,Protected Spring,Open Defecation,Public Infrastructure,Male,Adult,Low,Urban Slum,Medium,Arid,2016,UNICEF,NGO Report,Children Under 5,Unsafe,brown,clear,chemical,yes,farming,sewage lines,sparse,open dumping,yes,flowing
a14adce1-1633-4850-99b5-1f1730eeb2a6,Nepal,Live suggest range financial.,"Field workers have documented that waste management systems are severely underdeveloped in these settlements. Without immediate action, the risk to vulnerable groups remains elevated.",37.113877,Protected Spring,Composting Toilet,Public Infrastructure,Female,Child,Low,Peri-Urban,Sparse,Tropical,2017,Water.org,Academic Paper,Disabled,Unsafe,clear,clear,sewage,yes,mining,sewage lines,dead,none,yes,stagnant
